Total_flights_12,Total_flights_6,Total_distance_12,Total_distance_6,Total_points_earned,Total_points_redeem,Total_redeem_dollar,Flight_first_half,Flight_second_half,Month_active_12,redemption_rate,engagement_trend,Gender,Education,MaritalStatus,LoyaltyCard,EnrollmentType,EnrollmentYear,EnrollmentMonth,Churned
13.0,8,19540.0,10263,19540.0,795.0,143,5,8,12,0.04068369070160176,3,Male,Bachelor,Married,Aurora,Standard,2012,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Aurora,Standard,2018,11,False
12.0,3,18913.0,5383,18913.0,0.0,0,9,3,12,0.0,-6,Female,Bachelor,Married,Star,Standard,2016,8,False
15.0,12,16238.0,12154,16238.0,1149.0,207,3,12,12,0.07075558839830039,9,Male,Bachelor,Divorced,Aurora,Standard,2018,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2018,9,False
14.0,12,20070.0,15914,20070.0,541.0,97,2,12,12,0.026954312191719395,10,Male,Bachelor,Divorced,Star,Standard,2013,3,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Nova,Standard,2016,9,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2012,11,False
21.0,8,35416.0,7520,35416.0,1170.0,211,13,8,12,0.033034983200158116,-5,Male,Doctor,Married,Star,Standard,2017,9,False
8.0,0,13840.0,0,13840.0,1176.0,212,8,0,12,0.08496495917925005,-8,Male,College,Married,Aurora,Standard,2017,10,True
10.0,2,14327.0,1572,14327.0,499.0,90,8,2,12,0.03482691233947515,-6,Male,Bachelor,Married,Star,Standard,2016,6,False
43.0,39,64867.0,60873,97300.0,1761.0,396,4,39,11,0.022610250665460786,35,Male,Bachelor,Divorced,Nova,2018 Promotion,2018,4,False
23.0,11,41578.0,20706,41578.0,0.0,0,12,11,12,0.0,-1,Male,Bachelor,Married,Aurora,Standard,2015,7,False
15.0,3,27657.0,6213,27657.0,0.0,0,12,3,12,0.0,-9,Female,Bachelor,Single,Aurora,Standard,2012,9,False
31.0,19,45635.0,26042,45635.0,1235.0,222,12,19,12,0.027061968621263914,7,Female,Master,Divorced,Aurora,Standard,2015,10,False
13.0,13,20952.0,20952,20952.0,0.0,0,0,13,12,0.0,13,Male,Bachelor,Single,Star,Standard,2018,6,False
17.0,6,34261.0,13033,34261.0,0.0,0,11,6,12,0.0,-5,Male,Bachelor,Married,Star,Standard,2012,12,False
21.0,12,27242.0,14011,27242.0,895.0,161,9,12,12,0.03285247586535991,3,Female,Doctor,Divorced,Aurora,Standard,2015,7,False
6.0,6,7867.0,7867,7867.0,0.0,0,0,6,12,0.0,6,Male,College,Married,Star,Standard,2018,8,False
18.0,11,27243.0,15672,27243.0,1322.0,237,7,11,12,0.04852444574952283,4,Male,College,Married,Star,Standard,2014,12,False
19.0,9,27476.0,11792,27476.0,0.0,0,10,9,12,0.0,-1,Female,Bachelor,Married,Star,Standard,2014,2,False
19.0,14,24225.0,17824,24225.0,448.0,81,5,14,12,0.018492528688186245,9,Male,Bachelor,Married,Aurora,Standard,2016,7,False
26.0,10,36475.0,12824,36475.0,801.0,144,16,10,12,0.02195964469788354,-6,Female,Bachelor,Single,Star,Standard,2012,5,False
19.0,12,24237.0,10656,24237.0,0.0,0,7,12,12,0.0,5,Female,Bachelor,Married,Star,Standard,2016,5,False
28.0,15,38926.0,22838,38926.0,0.0,0,13,15,12,0.0,2,Female,High School or Below,Married,Nova,Standard,2016,10,False
19.0,10,35738.0,19821,35738.0,588.0,106,9,10,12,0.01645261479056493,1,Female,Bachelor,Married,Aurora,Standard,2016,5,False
40.0,28,43452.0,36228,65178.0,489.0,88,12,28,11,0.007502416422467359,16,Male,College,Married,Nova,2018 Promotion,2018,4,False
26.0,12,41522.0,20525,41522.0,689.0,124,14,12,12,0.01659321339980252,-2,Female,Bachelor,Married,Aurora,Standard,2012,6,False
23.0,14,42472.0,25269,42472.0,0.0,0,9,14,12,0.0,5,Female,Bachelor,Married,Star,Standard,2015,6,False
15.0,7,27146.0,11202,27146.0,1103.0,199,8,7,12,0.040630640586436804,-1,Male,Bachelor,Divorced,Star,Standard,2013,9,False
15.0,9,23994.0,12171,23994.0,0.0,0,6,9,12,0.0,3,Female,College,Single,Star,Standard,2015,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2012,9,False
16.0,11,20048.0,13027,20048.0,0.0,0,5,11,12,0.0,6,Male,Bachelor,Single,Aurora,Standard,2013,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Aurora,Standard,2015,4,True
24.0,14,36004.0,20462,36004.0,473.0,85,10,14,12,0.01313706429662547,4,Male,Bachelor,Married,Nova,Standard,2015,12,False
12.0,1,13267.0,2458,13267.0,1191.0,214,11,1,12,0.08976484775399457,-10,Male,Bachelor,Single,Nova,Standard,2014,9,False
9.0,9,18297.0,18297,18297.0,453.0,82,0,9,12,0.02475680402229752,9,Male,College,Married,Star,Standard,2018,8,False
16.0,9,22417.0,13704,22417.0,0.0,0,7,9,12,0.0,2,Female,High School or Below,Divorced,Nova,Standard,2016,1,False
14.0,6,18509.0,5510,18509.0,652.0,117,8,6,12,0.035224203133441385,-2,Female,Bachelor,Married,Aurora,Standard,2016,12,False
29.0,19,45646.0,28291,45646.0,566.0,102,10,19,12,0.012399500514820251,9,Female,Doctor,Married,Aurora,Standard,2015,1,False
21.0,17,32530.0,27392,32530.0,0.0,0,4,17,12,0.0,13,Female,College,Single,Star,Standard,2013,8,False
19.0,9,19583.0,9474,19583.0,422.0,76,10,9,12,0.021548202614379085,-1,Female,Bachelor,Married,Star,Standard,2017,6,False
20.0,10,19122.0,6620,19122.0,1761.0,368,10,10,12,0.10714845996967003,0,Female,Bachelor,Married,Star,Standard,2017,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2016,7,True
30.0,20,38594.0,20243,38594.0,1410.0,254,10,20,12,0.03653322969296541,10,Male,Bachelor,Married,Nova,Standard,2014,9,False
19.0,8,28858.0,11641,28858.0,0.0,0,11,8,12,0.0,-3,Female,College,Married,Star,Standard,2016,4,False
9.0,9,10406.0,10406,10406.0,0.0,0,0,9,12,0.0,9,Female,Bachelor,Married,Nova,Standard,2018,7,False
12.0,5,23984.0,8788,23984.0,496.0,89,7,5,12,0.02067959141129873,-2,Male,Bachelor,Married,Nova,Standard,2016,10,False
23.0,16,43677.0,30001,43677.0,996.0,180,7,16,12,0.022803241906680708,9,Male,Bachelor,Single,Star,Standard,2018,1,False
15.0,7,18236.0,9816,18236.0,479.0,86,8,7,12,0.02626528486044854,-1,Male,College,Single,Nova,Standard,2013,2,False
14.0,14,18726.0,18726,18726.0,607.0,109,0,14,12,0.032413093394563997,14,Female,College,Single,Star,Standard,2018,6,False
19.0,7,16434.0,6022,16434.0,0.0,0,12,7,12,0.0,-5,Male,Bachelor,Divorced,Star,Standard,2012,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Aurora,Standard,2018,12,False
21.0,16,31697.0,23332,31697.0,648.0,117,5,16,12,0.020442930153321975,11,Female,College,Single,Aurora,Standard,2014,1,False
9.0,6,13980.0,8240,13980.0,0.0,0,3,6,12,0.0,3,Female,Bachelor,Married,Aurora,Standard,2012,10,False
29.0,24,44999.0,40658,44999.0,541.0,97,5,24,12,0.012022222222222222,19,Male,Bachelor,Divorced,Nova,Standard,2015,12,False
15.0,4,25661.0,6483,25661.0,331.0,60,11,4,12,0.012898449068661834,-7,Male,College,Married,Star,Standard,2013,12,False
23.0,12,40866.0,20037,40866.0,1563.0,282,11,12,12,0.03824601756918785,1,Female,Bachelor,Single,Star,Standard,2017,12,False
30.0,16,45999.0,21684,45999.0,0.0,0,14,16,12,0.0,2,Male,Bachelor,Married,Star,Standard,2018,12,False
7.0,3,6917.0,3957,6917.0,479.0,86,4,3,12,0.0692396646429604,-1,Male,Bachelor,Single,Star,Standard,2013,3,False
9.0,0,16497.0,0,16497.0,0.0,0,9,0,12,0.0,-9,Female,Bachelor,Divorced,Nova,Standard,2012,4,False
4.0,0,6572.0,0,6572.0,0.0,0,4,0,12,0.0,-4,Male,College,Single,Star,Standard,2017,9,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Star,Standard,2018,12,False
1.0,1,1612.0,1612,1612.0,0.0,0,0,1,12,0.0,1,Male,Bachelor,Married,Star,Standard,2018,9,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Single,Aurora,Standard,2013,5,True
17.0,10,19612.0,10562,19612.0,336.0,60,7,10,12,0.01713149441696834,3,Female,Bachelor,Married,Star,Standard,2014,2,False
8.0,8,13758.0,13758,13758.0,797.0,143,0,8,12,0.05792572134602805,8,Male,Bachelor,Married,Star,Standard,2018,8,False
14.0,5,20390.0,9911,20390.0,0.0,0,9,5,12,0.0,-4,Male,Doctor,Married,Nova,Standard,2015,10,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2016,4,True
16.0,5,19361.0,5960,19361.0,0.0,0,11,5,12,0.0,-6,Male,Bachelor,Married,Star,Standard,2017,12,True
26.0,15,45087.0,26382,45087.0,0.0,0,11,15,12,0.0,4,Female,Bachelor,Single,Star,Standard,2016,2,False
6.0,6,11530.0,11530,11530.0,0.0,0,0,6,12,0.0,6,Female,College,Divorced,Aurora,Standard,2018,6,False
21.0,16,29523.0,23746,29523.0,0.0,0,5,16,12,0.0,11,Male,College,Married,Nova,Standard,2013,6,False
21.0,13,33031.0,20087,33031.0,785.0,141,8,13,12,0.02376483410026641,5,Male,Bachelor,Married,Star,Standard,2012,8,False
15.0,9,19121.0,10061,19121.0,0.0,0,6,9,12,0.0,3,Male,Bachelor,Married,Aurora,Standard,2014,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2012,7,False
15.0,6,23589.0,6675,23589.0,0.0,0,9,6,12,0.0,-3,Female,Bachelor,Married,Star,Standard,2012,9,False
12.0,12,19909.0,19909,19909.0,372.0,67,0,12,12,0.01868407835258664,12,Female,High School or Below,Married,Star,Standard,2018,7,False
58.0,27,81393.0,21848,122089.0,0.0,0,31,27,11,0.0,-4,Male,Bachelor,Married,Star,2018 Promotion,2018,3,False
16.0,10,19048.0,10477,19048.0,1540.0,278,6,10,12,0.080844138799937,4,Male,Bachelor,Married,Star,Standard,2012,5,False
20.0,5,38815.0,9690,38815.0,315.0,57,15,5,12,0.008115210222588624,-10,Female,Bachelor,Married,Star,Standard,2015,12,False
22.0,11,39205.0,18362,39205.0,811.0,146,11,11,12,0.02068560934550834,0,Female,College,Divorced,Star,Standard,2015,5,False
13.0,3,25543.0,5513,25543.0,1478.0,267,10,3,12,0.057860945818979014,-7,Male,Bachelor,Married,Nova,Standard,2012,9,False
16.0,9,22551.0,12698,22551.0,0.0,0,7,9,12,0.0,2,Male,Bachelor,Married,Aurora,Standard,2014,12,False
20.0,12,28734.0,15344,28734.0,0.0,0,8,12,12,0.0,4,Female,Bachelor,Married,Nova,Standard,2018,1,False
18.0,14,26870.0,19046,26870.0,0.0,0,4,14,12,0.0,10,Male,Bachelor,Married,Nova,Standard,2018,1,False
8.0,8,13079.0,13079,13079.0,0.0,0,0,8,12,0.0,8,Female,College,Single,Nova,Standard,2018,9,False
5.0,5,5190.0,5190,5190.0,607.0,109,0,5,12,0.11693315353496436,5,Female,College,Married,Nova,Standard,2018,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Star,Standard,2013,4,True
16.0,12,29829.0,23986,29829.0,420.0,76,4,12,12,0.014079785450888367,8,Female,Bachelor,Single,Aurora,Standard,2015,3,False
19.0,15,27013.0,18623,27013.0,0.0,0,4,15,12,0.0,11,Male,Bachelor,Married,Star,Standard,2013,9,False
17.0,13,18707.0,14161,18707.0,908.0,163,4,13,12,0.04853538593115245,9,Female,Bachelor,Divorced,Nova,Standard,2017,8,False
21.0,9,30212.0,10020,30212.0,439.0,79,12,9,12,0.014530169132492636,-3,Female,Bachelor,Married,Nova,Standard,2014,3,False
16.0,14,30200.0,28816,30200.0,383.0,69,2,14,12,0.012681699281480746,12,Male,Bachelor,Single,Star,Standard,2015,1,False
60.0,49,89625.35999999994,69032,134437.0799999999,743.0,134,36,49,11,0.00465264818966273,13,Female,Bachelor,Married,Nova,2018 Promotion,2018,2,False
3.0,0,5604.0,0,5604.0,0.0,0,3,0,12,0.0,-3,Female,Bachelor,Married,Nova,Standard,2016,2,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Star,Standard,2013,10,True
11.0,5,18064.0,9481,18064.0,720.0,130,6,5,12,0.03985607528369776,-1,Female,Bachelor,Divorced,Star,Standard,2013,10,False
4.0,4,5547.0,5547,5547.0,0.0,0,0,4,12,0.0,4,Female,Bachelor,Married,Aurora,Standard,2018,8,False
30.0,16,57734.0,26439,57734.0,0.0,0,14,16,12,0.0,2,Male,Bachelor,Married,Star,Standard,2015,10,False
22.0,15,32356.0,22123,32356.0,438.0,79,7,15,12,0.013536483604784127,8,Male,Bachelor,Married,Nova,Standard,2013,12,False
29.0,19,46404.0,29336,46404.0,0.0,0,10,19,12,0.0,9,Female,Bachelor,Single,Star,Standard,2017,6,False
7.0,7,12464.0,12464,12464.0,0.0,0,0,7,12,0.0,7,Male,Bachelor,Married,Aurora,Standard,2018,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2016,8,True
0.0,0,0.0,0,0.0,0.0,0,0,0,11,0.0,0,Male,Bachelor,Divorced,Star,2018 Promotion,2018,3,False
18.0,8,23983.0,10522,23983.0,920.0,165,10,8,12,0.03835890593729153,-2,Male,Doctor,Married,Star,Standard,2014,7,False
19.0,13,25927.0,18178,25927.0,475.0,86,6,13,12,0.01831996297439062,7,Male,College,Single,Aurora,Standard,2012,8,False
24.0,10,34947.0,12799,34947.0,1240.0,223,14,10,12,0.035481286482774405,-4,Female,Bachelor,Married,Nova,Standard,2012,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2013,7,True
5.0,5,9464.0,9464,9464.0,0.0,0,0,5,12,0.0,5,Female,Bachelor,Married,Star,Standard,2018,10,False
15.0,9,26293.0,13516,26293.0,368.0,66,6,9,12,0.013995588347151441,3,Male,Bachelor,Divorced,Nova,Standard,2015,3,False
24.0,14,36515.0,24299,36515.0,1046.0,188,10,14,12,0.02864497754409026,4,Female,Bachelor,Married,Star,Standard,2014,11,False
25.0,9,34538.0,13616,34538.0,1761.0,390,16,9,12,0.06271171718926431,-7,Male,College,Married,Nova,Standard,2015,4,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2018,11,False
12.0,12,16324.0,16324,16324.0,0.0,0,0,12,12,0.0,12,Male,College,Single,Aurora,Standard,2018,9,False
6.0,0,6712.0,0,6712.0,0.0,0,6,0,12,0.0,-6,Male,Bachelor,Married,Nova,Standard,2017,9,True
12.0,12,18213.0,18213,18213.0,348.0,63,0,12,12,0.01910618205775777,12,Male,Bachelor,Married,Nova,Standard,2018,6,False
20.0,5,26086.0,9390,26086.0,321.0,58,15,5,12,0.012304979491700847,-10,Female,College,Married,Nova,Standard,2016,5,False
13.0,5,23612.0,12030,23612.0,1761.0,428,8,5,12,0.10062253843221954,-3,Female,High School or Below,Married,Star,Standard,2016,2,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,College,Married,Star,Standard,2016,2,True
21.0,11,27800.0,16817,27800.0,0.0,0,10,11,12,0.0,1,Female,Bachelor,Married,Star,Standard,2015,9,False
24.0,4,29919.0,4392,29919.0,0.0,0,20,4,12,0.0,-16,Female,College,Single,Star,Standard,2017,9,False
32.0,13,45835.0,17181,45835.0,912.0,164,19,13,12,0.019897024173139016,-6,Female,Bachelor,Single,Nova,Standard,2013,12,False
18.0,9,22567.0,13806,22567.0,0.0,0,9,9,12,0.0,0,Male,Bachelor,Married,Star,Standard,2017,7,False
16.0,10,24684.0,15323,24684.0,500.0,90,6,10,12,0.020255215718047396,4,Male,Bachelor,Single,Aurora,Standard,2016,7,False
18.0,12,26555.0,19556,26555.0,1711.0,308,6,12,12,0.06442988401867751,6,Male,College,Single,Star,Standard,2017,6,False
16.0,7,31787.0,13888,31787.0,819.0,148,9,7,12,0.025764439411098527,-2,Male,Bachelor,Married,Nova,Standard,2015,11,False
25.0,14,38424.0,26187,38424.0,1340.0,241,11,14,12,0.03487312947299935,3,Female,Bachelor,Married,Star,Standard,2015,4,False
12.0,2,22986.0,3177,22986.0,452.0,81,10,2,12,0.01966328794536042,-8,Female,Bachelor,Married,Aurora,Standard,2012,6,False
24.0,16,32032.0,24856,32032.0,0.0,0,8,16,12,0.0,8,Female,College,Married,Nova,Standard,2017,11,False
27.0,12,51145.0,22009,51145.0,405.0,73,15,12,12,0.007918507801196574,-3,Male,Bachelor,Married,Star,Standard,2014,8,False
25.0,12,37590.0,20735,37590.0,0.0,0,13,12,12,0.0,-1,Male,High School or Below,Married,Nova,Standard,2016,5,False
24.0,12,43445.0,17332,43445.0,349.0,63,12,12,12,0.008032960456658841,0,Female,Bachelor,Divorced,Star,Standard,2018,6,False
15.0,8,19140.0,7026,19140.0,707.0,127,7,8,12,0.036936419204848234,1,Female,Bachelor,Married,Aurora,Standard,2012,8,False
15.0,13,25034.0,22144,25034.0,468.0,84,2,13,12,0.018693828639904136,11,Female,Bachelor,Married,Nova,Standard,2013,9,False
16.0,11,24524.0,17588,24524.0,0.0,0,5,11,12,0.0,6,Female,Doctor,Married,Nova,Standard,2015,1,False
15.0,10,20868.0,13684,20868.0,330.0,59,5,10,12,0.015812928266807226,5,Male,Doctor,Married,Star,Standard,2015,9,False
18.0,12,27192.0,18948,27192.0,1599.0,288,6,12,12,0.05880189754716287,6,Female,Bachelor,Married,Star,Standard,2016,12,False
16.0,13,20197.0,14677,20197.0,636.0,114,3,13,12,0.031488266164966826,10,Female,College,Single,Nova,Standard,2015,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Nova,Standard,2014,9,True
11.0,7,11927.0,7505,11927.0,1398.0,252,4,7,12,0.11720321931589538,3,Male,Bachelor,Single,Aurora,Standard,2014,12,False
9.0,0,13390.0,0,13390.0,353.0,64,9,0,12,0.026360988723769695,-9,Male,Bachelor,Married,Star,Standard,2017,10,True
28.0,15,35295.0,20241,35295.0,603.0,109,13,15,12,0.01708408884859474,2,Female,College,Single,Aurora,Standard,2017,9,False
6.0,6,7806.0,7806,7806.0,0.0,0,0,6,12,0.0,6,Male,Bachelor,Married,Star,Standard,2018,8,False
16.0,8,27211.0,10329,27211.0,0.0,0,8,8,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2016,6,False
12.0,7,12069.0,6370,12069.0,1363.0,246,5,7,12,0.11292460646230323,2,Male,Master,Married,Nova,Standard,2017,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Divorced,Star,Standard,2018,11,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Divorced,Star,Standard,2018,12,False
31.0,17,48462.0,26480,48462.0,1761.0,363,14,17,12,0.04151620824133875,3,Female,College,Single,Nova,Standard,2013,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Male,Bachelor,Married,Star,Standard,2018,10,False
18.0,15,20860.0,15929,20860.0,937.0,169,3,15,12,0.044916351085758116,12,Female,High School or Below,Married,Star,Standard,2014,7,False
15.0,6,21131.0,7881,21131.0,1110.0,200,9,6,12,0.052526973310618966,-3,Male,Bachelor,Married,Star,Standard,2013,1,False
27.0,20,42340.0,35144,42340.0,374.0,67,7,20,12,0.008833045983798209,13,Female,Bachelor,Married,Nova,Standard,2017,3,False
60.0,43,89625.35999999994,68053,134437.0799999999,1220.0,219,29,43,11,0.007256376094404263,14,Female,Bachelor,Married,Aurora,2018 Promotion,2018,3,False
20.0,12,36265.0,21333,36265.0,693.0,125,8,12,12,0.019108807147190206,4,Female,Bachelor,Married,Nova,Standard,2015,11,False
28.0,15,49605.0,29796,49605.0,639.0,115,13,15,12,0.012881506269402895,2,Female,College,Single,Star,Standard,2012,8,False
6.0,0,8426.0,0,8426.0,0.0,0,6,0,12,0.0,-6,Male,Master,Single,Nova,Standard,2015,12,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Aurora,Standard,2013,9,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Nova,Standard,2018,12,False
20.0,11,31648.0,20411,31648.0,377.0,68,9,11,12,0.011911908749091598,2,Female,Bachelor,Married,Star,Standard,2012,12,False
4.0,4,7900.0,7900,7900.0,484.0,87,0,4,12,0.06125806859891153,4,Female,Bachelor,Divorced,Star,Standard,2018,11,False
21.0,9,33451.0,14181,33451.0,979.0,176,12,9,12,0.02926581370321655,-3,Male,Bachelor,Married,Nova,Standard,2013,9,False
12.0,6,18669.0,11280,18669.0,1132.0,204,6,6,12,0.060632029994643816,0,Male,Bachelor,Married,Star,Standard,2014,1,False
23.0,16,38204.0,25572,38204.0,655.0,118,7,16,12,0.017144352833398768,9,Female,Bachelor,Married,Nova,Standard,2016,5,False
8.0,8,13410.0,13410,13410.0,0.0,0,0,8,12,0.0,8,Male,College,Married,Nova,Standard,2018,10,False
27.0,16,44957.0,24800,44957.0,0.0,0,11,16,12,0.0,5,Female,Bachelor,Married,Aurora,Standard,2012,5,False
30.0,14,50163.0,22408,50163.0,0.0,0,16,14,12,0.0,-2,Male,Bachelor,Married,Star,Standard,2016,1,False
19.0,7,34608.0,15031,34608.0,405.0,73,12,7,12,0.01170215839810454,-5,Female,Bachelor,Single,Nova,Standard,2017,8,False
12.0,8,15924.0,11028,15924.0,966.0,173,4,8,12,0.06065934065934066,4,Female,Doctor,Married,Nova,Standard,2015,11,False
17.0,9,22165.0,14876,22165.0,1682.0,303,8,9,12,0.07588198141297482,1,Male,Bachelor,Divorced,Star,Standard,2012,7,False
14.0,4,23133.0,8344,23133.0,0.0,0,10,4,12,0.0,-6,Male,Bachelor,Single,Nova,Standard,2017,10,True
3.0,3,5618.0,5618,5618.0,0.0,0,0,3,12,0.0,3,Male,College,Single,Star,Standard,2018,7,False
16.0,8,25873.0,10932,25873.0,493.0,89,8,8,12,0.019053876478318004,0,Male,College,Married,Star,Standard,2016,12,False
0.0,0,0.0,0,0.0,0.0,0,0,0,11,0.0,0,Female,Bachelor,Married,Star,2018 Promotion,2018,3,False
13.0,6,10062.0,4984,10062.0,1399.0,252,7,6,12,0.1390241478684289,-1,Male,High School or Below,Married,Star,Standard,2016,2,False
17.0,4,22499.0,5367,22499.0,0.0,0,13,4,12,0.0,-9,Female,College,Single,Star,Standard,2014,8,False
27.0,12,41992.0,19004,41992.0,341.0,61,15,12,12,0.008120401019217488,-3,Male,College,Single,Nova,Standard,2016,11,False
23.0,16,28955.0,18812,28955.0,889.0,160,7,16,12,0.03070175438596491,9,Female,Bachelor,Married,Star,Standard,2013,7,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Single,Star,Standard,2013,11,True
43.0,22,79224.0,41746,118836.0,0.0,0,21,22,11,0.0,1,Male,College,Married,Nova,2018 Promotion,2018,3,True
16.0,9,18351.0,9446,18351.0,503.0,91,7,9,12,0.027408456843940714,2,Male,Bachelor,Divorced,Star,Standard,2012,7,False
17.0,10,25427.0,13513,25427.0,437.0,79,7,10,12,0.017185779455718107,3,Female,Bachelor,Married,Star,Standard,2017,6,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Nova,Standard,2018,12,False
26.0,16,26653.0,16481,26653.0,0.0,0,10,16,12,0.0,6,Female,College,Married,Star,Standard,2014,6,False
14.0,8,19872.0,11519,19872.0,0.0,0,6,8,12,0.0,2,Female,Bachelor,Married,Star,Standard,2017,5,False
14.0,4,24054.0,2920,24054.0,630.0,113,10,4,12,0.026189981292870507,-6,Female,Bachelor,Married,Nova,Standard,2017,10,False
13.0,8,23001.0,13860,23001.0,858.0,154,5,8,12,0.03730110425180419,3,Female,Bachelor,Married,Aurora,Standard,2018,1,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,College,Married,Star,Standard,2016,1,True
22.0,8,32454.0,14001,32454.0,1395.0,251,14,8,12,0.04298259128023417,-6,Female,Bachelor,Married,Aurora,Standard,2015,5,False
20.0,12,36296.0,21248,36296.0,838.0,151,8,12,12,0.023087307490977215,4,Male,Doctor,Divorced,Star,Standard,2012,10,False
21.0,8,36859.0,16786,36859.0,0.0,0,13,8,12,0.0,-5,Female,College,Single,Star,Standard,2013,4,False
20.0,8,27289.0,6255,27289.0,0.0,0,12,8,12,0.0,-4,Female,Bachelor,Single,Star,Standard,2013,2,False
22.0,13,29062.0,20266,29062.0,901.0,162,9,13,12,0.031001617176478685,4,Male,Bachelor,Married,Star,Standard,2017,6,False
21.0,11,38107.0,19153,38107.0,1317.0,238,10,11,12,0.03455967250970925,1,Female,Bachelor,Married,Aurora,Standard,2018,1,False
21.0,8,30685.0,11512,30685.0,337.0,61,13,8,12,0.01098220686958222,-5,Female,Master,Single,Star,Standard,2012,10,False
20.0,10,36446.0,17202,36446.0,587.0,106,10,10,12,0.01610557796252092,0,Female,Master,Married,Nova,Standard,2013,5,False
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Single,Nova,Standard,2014,10,True
0.0,0,0.0,0,0.0,0.0,0,0,0,12,0.0,0,Female,Bachelor,Married,Aurora,Standard,2013,10,True
29.0,28,48293.0,46704,72439.0,782.0,141,1,28,11,0.010795140806184428,27,Female,Bachelor,Married,Star,2018 Promotion,2018,2,False
9.0,9,14046.0,14046,14046.0,1064.0,192,0,9,12,0.07574571082793478,9,Male,Bachelor,Married,Star,Standard,2018,7,False
23.0,23,44549.0,44549,66823.0,0.0,0,0,23,11,0.0,23,Female,Bachelor,Married,Nova,2018 Promotion,2018,4,True
